Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;12/2024;98.592;0;26.479;0;0;0;125.072;-42.112;-12.947;0;0;-44.735;-99.793;25.278;14.328;6.577;-20.153;-16.692;-279;0;10.689;-9.260;-14.790;10.488;718;11.206;1.875;0;13.082;-9.892
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;12/2024;68.478;0;55.517;0;0;0;123.995;-62.087;-1.920;0;0;-20.112;-84.119;39.876;12.696;5.725;-20.488;-13.080;-216;0;5.221;-7.570;-17.712;22.164;574;22.738;1.215;-281;23.672;-3.685
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;12/2024;86.429;0;36.620;0;0;0;123.049;-46.622;-10.209;0;0;-21.294;-78.125;44.924;11.684;2.175;-17.769;-13.158;-257;0;4.719;-7.506;-20.112;24.812;31;24.843;598;-2.088;23.353;-1.687
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;12/2024;87.662;0;35.164;0;0;0;122.826;-67.454;0;0;0;-16.290;-83.744;39.082;5.758;3.367;-16.361;-27.927;-210;1.092;807;-789;-34.262;4.820;-310;4.510;-493;0;4.017;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;12/2024;71.402;0;49.600;0;0;1;121.003;-41.209;-11.046;0;0;-18.651;-70.905;50.098;21.111;5.012;-24.790;-18.775;-139;0;4.431;-15.814;-28.964;21.134;-122;21.012;508;-4.214;17.306;-2.855
LEBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;S5;I;2;ELDORADO;RS;12/2024;112.332;0;8.486;0;0;0;120.818;-35.904;0;0;0;-21.060;-56.964;63.854;0;391;-3.053;-39.043;-2.199;0;1.095;-2.754;-45.563;18.290;1.211;19.501;-10.091;0;9.411;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;12/2024;72.809;0;48.001;0;0;0;120.810;-54.295;-13.734;0;0;-19.791;-87.820;32.990;8.781;618;-16.915;-9.527;-265;0;6.430;-7.487;-18.365;14.625;1.260;15.885;608;-1.167;15.326;-2.166
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;12/2024;79.477;0;41.288;0;0;0;120.766;-50.418;-2.807;0;0;-21.947;-75.172;45.594;14.038;5.616;-12.546;-17.086;-285;0;14.225;-17.759;-13.798;31.796;51;31.847;0;-2.063;29.783;-11.238
COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;12/2024;100.503;0;19.691;0;0;1;120.194;-23.960;-21.697;0;0;-26.376;-72.034;48.161;20.525;4.845;-28.346;-23.887;-1.007;0;8.315;-20.222;-39.777;8.384;96;8.480;0;0;8.480;-10.182
COOPERATIVA DE CRÉDITO DOS MÉDICOS, DENTISTAS, PROFISSIONAIS DA ÁREA DE SAÚDE E DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO LTDA. - UNICRED DO ESTADO DE SÃO PAULO;71884498;b3S;S5;I;2;CAMPINAS;SP;12/2024;80.581;0;39.488;0;0;0;120.070;-57.023;0;0;0;-15.488;-72.511;47.559;4.142;872;-15.489;-17.892;-156;1.018;1.308;-4.672;-30.868;16.691;-338;16.353;-400;0;15.953;-10.699
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;12/2024;89.731;0;29.682;0;0;0;119.412;-66.028;0;0;0;-18.227;-84.255;35.157;4.745;3.316;-15.978;-23.450;-134;1.069;1.387;-706;-29.752;5.405;-272;5.133;-305;0;4.828;-5.216
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;12/2024;106.255;0;12.790;0;0;242;119.286;-30.087;-28.392;0;0;-27.938;-86.416;32.870;11.350;3.159;-14.795;-9.767;-25;0;4.385;-10.249;-15.942;16.928;-245;16.683;-274;-3.229;13.180;-10.766
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;S4;I;3;SAO PAULO;SP;12/2024;47.313;67.651;104;3.769;0;0;118.836;-16.045;-40.018;-50.338;0;-11.932;-118.333;504;2.738;0;-6.318;-5.160;-2.047;0;9.411;-8.233;-9.610;-9.106;-122;-9.228;4.029;0;-5.199;0
COOPERATIVA DE CRÉDITO EVOLUA;10311218;b3S;S5;I;2;FRANCISCO BELTRAO;PR;12/2024;107.791;0;10.984;0;0;4;118.779;-18.067;-30.699;0;0;-48.573;-97.339;21.440;14.032;6.633;-16.301;-19.022;-74;0;4.273;-8.386;-18.845;2.595;166;2.761;0;0;2.761;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO RIO GRANDE DO NORTE - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S4;I;2;NATAL;RN;12/2024;74.530;0;44.171;0;0;0;118.701;-43.093;0;0;0;-37.643;-80.736;37.965;18.587;327;-19.341;-14.250;-105;0;12.606;-19.652;-21.828;16.137;11;16.148;0;-3.251;12.897;-9.679
VIA CERTA CFI - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;12/2024;111.466;0;5.672;0;0;0;117.138;-23.669;0;0;0;-32.194;-55.863;61.275;3.651;12.813;-8.653;-47.527;-5.555;0;1.676;-2.616;-46.212;15.063;0;15.063;-4.601;0;10.462;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;12/2024;90.665;0;26.386;0;0;0;117.051;-42.486;-7.260;0;0;-24.830;-74.576;42.475;11.458;1.541;-14.838;-12.216;-654;0;3.929;-7.833;-18.613;23.863;606;24.468;-1.722;-1.017;21.730;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;I;2;SINOP;MT;12/2024;97.929;0;19.010;0;0;0;116.939;-34.322;-14.384;0;0;-39.495;-88.201;28.738;12.869;3.916;-19.564;-19.814;-293;0;9.659;-16.782;-30.008;-1.270;218;-1.052;-903;0;-1.955;0
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;12/2024;63.843;0;52.740;0;0;0;116.582;-50.099;-3.836;0;0;-12.825;-66.760;49.822;13.835;6.683;-26.458;-21.197;-399;0;5.487;-9.188;-31.237;18.585;42;18.627;284;-1.286;17.626;-5.217
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;12/2024;83.682;0;32.874;0;0;0;116.556;-35.273;-17.731;0;0;-61.513;-114.517;2.039;14.896;3.871;-23.936;-22.975;-732;0;12.137;-27.349;-44.088;-42.049;957;-41.092;426;0;-40.666;0
COOPERATIVA DE CRÉDITO SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;12/2024;85.084;0;31.459;0;0;0;116.544;-41.688;-6.686;0;0;-16.277;-64.651;51.893;11.342;6.400;-20.786;-17.718;-309;0;8.511;-13.188;-25.747;26.145;-1.783;24.362;591;-800;24.153;-6.292
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;I;2;ITAJAI;SC;12/2024;101.806;0;14.044;0;0;188;116.038;-28.684;-8.938;0;0;-41.292;-78.913;37.125;14.526;8.499;-16.975;-23.541;-81;0;1.155;-9.575;-25.992;11.133;-50;11.082;0;-3.016;8.066;-9.149
BANCO RIBEIRÃO PRETO - PRUDENCIAL;1000084349;b1;S4;I;3;RIBEIRAO PRETO;SP;12/2024;64.890;0;52.488;-1.356;0;0;116.023;-62.818;-14.755;0;0;-3.690;-81.263;34.760;1.839;84;-6.477;-7.273;-2.762;2.165;1.622;-89;-10.892;23.867;3.112;26.979;-8.495;-1.549;16.935;0
ZEMA CFI - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;12/2024;107.263;0;7.984;0;0;0;115.247;-38.041;0;0;0;1.731;-36.310;78.937;63.812;1.862;-6.797;-74.499;-13.145;0;1.536;-12.201;-39.432;39.505;-456;39.049;-11.963;-148;26.938;0
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;S4;I;1;VITORIA;ES;12/2024;49.161;0;65.660;0;0;0;114.821;-6.625;-38.538;0;0;-7.584;-52.746;62.074;13.900;4.185;-35.819;-11.179;-3.375;0;1.358;-10.325;-41.255;20.819;1.287;22.106;44.538;0;66.644;0
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;12/2024;71.363;0;42.586;0;0;0;113.949;-45.803;-7.178;0;0;-20.211;-73.192;40.758;9.449;500;-18.547;-12.690;-191;0;6.586;-7.985;-22.878;17.880;105;17.985;118;-452;17.651;-2.692
COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE;73443863;b3S;S5;I;2;BLUMENAU;SC;12/2024;78.785;0;34.069;0;0;0;112.854;-65.540;0;0;0;-12.909;-78.449;34.405;7.697;3.593;-14.555;-25.736;-223;489;2.108;-661;-27.290;7.115;-191;6.924;-616;0;6.307;-6.172
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO - CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;12/2024;89.944;0;21.967;0;0;160;112.071;-38.316;-21.708;0;0;-14.847;-74.871;37.201;16.331;3.392;-19.072;-13.621;-285;0;7.482;-9.420;-15.193;22.008;-8;22.000;-1.395;-3.010;17.594;-10.049
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;12/2024;0;0;111.422;0;0;0;111.422;-102.806;0;0;0;0;-102.806;8.616;210;0;-9.010;75.484;-11;7.266;619;-82.834;-8.277;339;0;339;0;0;339;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;12/2024;72.290;0;37.633;0;0;0;109.923;-58.442;-70;0;0;-22.018;-80.530;29.393;7.811;3.105;-12.247;-10.476;-186;0;3.341;-6.393;-15.046;14.347;-470;13.877;782;0;14.660;-1.902
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE;2663426;b3S;S5;I;2;CONSTANTINA;RS;12/2024;86.859;0;21.381;0;0;900;109.140;-32.286;-32.073;0;0;-16.941;-81.300;27.841;17.307;1.061;-13.208;-9.222;-15;0;2.170;-9.843;-11.749;16.091;-163;15.928;0;-2.168;13.759;-10.616
SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ;72257793;b3S;S4;I;2;FORTALEZA;CE;12/2024;64.940;0;44.176;0;0;0;109.116;-46.219;-1.364;0;0;-13.125;-60.708;48.408;14.378;4.013;-19.590;-17.577;-71;0;4.271;-12.751;-27.327;21.081;1.593;22.674;90;-3.585;19.180;-16.471
CORA SCFI - PRUDENCIAL;1000085317;n1;S5;I;2;SAO PAULO;SP;12/2024;7.824;0;100.716;0;0;0;108.540;0;-154;0;0;-12.570;-12.723;95.817;12.269;5.006;-33.517;-58.543;0;0;1.556;-21.261;-94.490;1.327;-387;939;0;0;939;0
CARUANA SCFI - PRUDENCIAL;1000083591;n1;S4;I;2;SAO PAULO;SP;12/2024;105.163;0;3.241;-2;42;0;108.444;-59.788;0;0;0;-11.305;-71.093;37.351;6.367;56;-6.840;-23.348;-3.946;0;575;-1.107;-28.244;9.106;-508;8.598;-2.012;0;6.585;0
CREDIARE CFI - PRUDENCIAL;1000085427;n1;S4;C;2;FARROUPILHA;RS;12/2024;104.655;0;1.951;0;0;0;106.606;-34.023;0;0;0;-34.367;-68.390;38.215;8.524;4.147;-6.294;-41.087;-4.583;0;1.030;-4.189;-42.451;-4.236;620;-3.615;789;0;-2.826;0
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;12/2024;26.055;0;79.605;0;0;0;105.660;-94.247;0;0;0;-3.681;-97.928;7.732;36;1;-21.370;-20.724;0;0;39.730;-9;-2.336;5.396;-10;5.387;0;0;5.387;-7.506
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;S4;I;2;CAXIAS DO SUL;RS;12/2024;102.861;0;2.333;0;0;0;105.194;-2.481;-55.099;0;0;190;-57.389;47.804;185;1.399;-9.801;-4.126;-2.341;0;545;-2.768;-16.907;30.897;609;31.507;-14.044;0;17.462;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES;1060307;b3S;S5;I;2;RAUL SOARES;MG;12/2024;64.049;0;40.554;0;0;0;104.603;-44.603;-6.813;0;0;-12.870;-64.287;40.317;16.234;3.743;-18.951;-18.347;-743;0;7.972;-8.666;-18.758;21.559;-58;21.502;739;-1.373;20.868;-3.628
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3222753;b3S;S5;I;2;ARIQUEMES;RO;12/2024;88.941;0;14.991;0;0;0;103.932;-26.897;-2.374;0;0;-12.182;-41.452;62.479;4.556;112;-14.733;-20.864;1;2.186;2.105;-236;-26.875;35.605;102;35.707;-24;0;35.682;-23.674
COOPERATIVA DE CRÉDITO COOPERAÇÃO - SICREDI COOPERAÇÃO;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;12/2024;65.453;0;38.215;0;0;13;103.681;-28.510;-14.478;0;0;-13.171;-56.159;47.523;14.733;3.640;-16.517;-14.059;-77;0;3.646;-11.723;-20.358;27.165;19;27.184;130;-2.388;24.926;-4.009
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;12/2024;92.226;0;11.211;0;0;101;103.538;-21.103;-16.915;0;0;-29.769;-67.787;35.752;14.855;6.392;-17.786;-22.727;-81;0;888;-7.475;-25.934;9.818;-34;9.784;0;-2.521;7.263;-7.378
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S5;I;2;BIGUACU;SC;12/2024;102.984;0;258;0;0;0;103.242;-7.127;0;0;0;-35.872;-42.999;60.244;1.322;0;-6.091;-25.465;-3.783;0;286;-1.277;-35.009;25.235;-4;25.231;-4.592;-534;20.105;0
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;12/2024;69.915;0;32.416;0;0;0;102.331;-40.428;-5.209;0;0;-15.401;-61.037;41.294;9.717;7.191;-20.634;-13.506;-93;0;5.013;-8.547;-20.859;20.435;-463;19.973;341;-2.230;18.084;-3.333
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;12/2024;79.369;0;22.503;0;0;0;101.872;-45.055;-8.136;0;0;-3.236;-56.427;45.445;8.910;1.337;-16.260;-11.737;-259;0;3.230;-5.862;-20.641;24.804;314;25.118;1.015;-975;25.158;-4.248
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO;7026923;b3S;S5;I;2;UMUARAMA;PR;12/2024;73.859;0;27.753;0;0;0;101.612;-34.342;-8.432;0;0;-14.398;-57.172;44.440;10.034;7.960;-19.459;-17.679;-263;0;5.376;-10.151;-24.181;20.259;-13;20.246;129;-3.629;16.746;-5.964
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;12/2024;76.774;0;24.228;0;0;0;101.002;-36.779;-812;0;0;-24.999;-62.590;38.411;7.132;3.259;-7.930;-9.615;-51;0;6.927;-6.085;-6.364;32.047;41;32.088;-88;-272;31.728;-4.084
COOPERATIVA DE CRÉDITO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;12/2024;79.505;0;20.960;0;0;0;100.465;-30.579;-22.972;0;0;-47.075;-100.626;-161;8.608;3.376;-14.129;-6.888;-307;0;10.445;-9.042;-7.935;-8.096;-21.790;-29.886;1.114;-542;-29.314;0
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;S4;I;1;SALVADOR;BA;12/2024;78.051;0;22.086;0;0;0;100.137;0;-10.856;0;0;-10.769;-21.626;78.512;23.097;0;-34.856;-8.737;-6.139;0;23.359;-22.269;-25.545;52.967;894;53.860;4.614;-5.114;53.361;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE;88530142;b3S;S4;I;2;BAGE;RS;12/2024;64.636;0;35.434;0;0;41;100.111;-27.327;-16.995;0;0;-14.201;-58.524;41.588;12.806;2.996;-12.859;-12.869;-107;0;5.434;-14.892;-19.490;22.097;-113;21.984;312;-1.485;20.811;-9.584
CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;12/2024;86.681;0;11.862;0;0;0;98.543;-26.937;-4.186;0;0;-22.453;-53.576;44.967;8.342;108;-20.662;-26.121;1;1.584;3.466;-385;-33.668;11.299;667;11.966;-48;0;11.918;-6.063
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;12/2024;64.459;0;33.603;0;0;0;98.062;-29.314;-15.106;0;0;-12.749;-57.169;40.893;10.421;4.196;-17.002;-11.412;-301;0;10.530;-9.006;-12.573;28.320;-1.052;27.268;-914;-970;25.384;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;12/2024;69.608;0;23.448;0;0;0;93.056;-39.690;-1.969;0;0;-22.237;-63.895;29.161;11.736;3.647;-18.792;-15.447;-335;0;5.361;-8.133;-21.964;7.197;-95;7.101;857;0;7.959;-5.189
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CENTRO SUL RS/MS - CRESOL CENTRO SUL RS/MS;2910987;b3S;S5;I;2;ERECHIM;RS;12/2024;74.448;0;16.957;0;0;1.160;92.565;-28.575;-16.750;0;0;-11.247;-56.572;35.993;9.584;2.310;-12.432;-7.789;-27;0;2.659;-13.019;-18.714;17.279;-420;16.859;0;-1.484;15.375;-5.853
AVENUE SECURITIES DTVM - PRUDENCIAL;1000088008;n2;S4;I;2;SAO PAULO;SP;12/2024;0;0;11.122;0;81.397;0;92.519;0;0;0;0;0;0;92.519;16.835;0;-29.000;-62.325;-5.228;0;1.798;-29.046;-106.966;-14.447;0;-14.447;0;-4.825;-19.272;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;12/2024;787;0;90.552;0;0;0;91.339;-84.178;0;0;0;-23;-84.201;7.138;328;0;-11.133;-5.791;-50;15.042;7.626;-563;5.460;12.598;52;12.650;0;-364;12.286;-24.618
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;12/2024;67.570;0;22.910;0;0;0;90.480;-33.422;-4.686;0;0;-11.280;-49.388;41.092;11.062;2.330;-20.162;-16.266;-132;0;5.340;-10.762;-28.589;12.503;165;12.668;-70;0;12.598;-3.855
DOCK IP - PRUDENCIAL;1000084789;n4;;C;2;BARUERI;SP;12/2024;0;0;90.217;0;0;0;90.217;0;0;0;0;-1;-1;90.215;126.104;0;-54.597;-77.324;-5.522;0;12.184;-80.116;-79.270;10.945;30.944;41.889;-14.267;0;27.622;0
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;12/2024;56.939;0;32.401;0;0;0;89.340;-36.765;-3.376;0;0;-12.369;-52.510;36.829;13.983;7.666;-20.362;-16.169;-449;0;7.507;-10.490;-18.315;18.515;16;18.531;628;-766;18.393;-2.588
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;12/2024;51.153;0;37.027;0;0;0;88.180;-36.753;-6.533;0;0;-9.739;-53.025;35.155;9.932;983;-18.852;-12.932;-134;0;5.790;-5.764;-20.978;14.177;-63;14.114;183;-1.198;13.098;-5.782
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;S5;I;2;CUIABA;MT;12/2024;72.544;0;14.318;0;0;0;86.862;-24.357;-8.686;0;0;-15.849;-48.893;37.969;11.808;5.103;-23.479;-15.703;-522;0;7.099;-11.705;-27.398;10.571;-248;10.324;737;-2.527;8.533;-3.995
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TOLEDO;PR;12/2024;74.510;0;12.019;0;0;276;86.805;-21.650;-20.693;0;0;-16.200;-58.543;28.262;9.448;3.388;-13.972;-7.018;-30;0;4.812;-8.948;-12.321;15.941;-3;15.938;-61;-2.566;13.311;-6.182
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS - CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;12/2024;66.767;0;19.407;0;0;39;86.213;-32.076;-2.103;0;0;-21.481;-55.660;30.553;8.671;2.526;-14.662;-14.573;-67;0;794;-5.047;-22.358;8.195;-9;8.186;0;-514;7.672;-9.028
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;12/2024;47.915;0;37.365;0;0;0;85.281;-38.303;-1.140;0;0;-15.524;-54.967;30.313;10.188;4.798;-15.112;-11.393;-308;0;7.208;-9.010;-13.628;16.686;20;16.706;639;-1.158;16.187;-1.993
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;12/2024;66.285;0;18.879;0;0;0;85.164;-25.046;-11.380;0;0;-13.366;-49.792;35.373;4.702;2.566;-11.071;-8.355;-25;0;7.260;-5.780;-10.703;24.670;-10;24.660;0;-1.251;23.409;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;b3S;S5;I;2;SANTA MARIA;RS;12/2024;63.947;0;20.125;0;0;0;84.072;-45.098;0;0;0;-15.948;-61.046;23.026;3.409;1.230;-10.986;-19.423;-141;749;489;-380;-25.054;-2.027;-344;-2.371;-89;0;-2.460;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;12/2024;55.547;0;27.977;0;0;0;83.524;-42.906;0;0;0;-9.327;-52.233;31.292;4.729;3.852;-13.085;-19.603;-131;1.410;1.188;-2.237;-23.878;7.414;-207;7.207;0;0;7.207;-960
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;12/2024;59.648;0;23.673;0;0;0;83.321;-31.338;-87;0;0;-12.527;-43.952;39.369;7.544;3.786;-13.789;-10.698;-87;0;5.457;-8.246;-16.033;23.337;-56;23.280;111;-2.134;21.257;-1.110
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;12/2024;74.902;0;7.770;0;0;2;82.675;-16.752;-11.826;0;0;-25.618;-54.196;28.479;9.049;6.897;-15.547;-17.729;-75;0;862;-5.749;-22.291;6.188;-164;6.024;0;-794;5.230;-3.975
