Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
CREDISIS PRIMACREDI COOPERATIVA DE CRÉDITO;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;09/2024;59.490;0;7.210;0;0;0;66.700;-29.947;-7.221;0;0;-2.755;-39.924;26.776;2.869;37;-8.698;-9.922;0;2.079;1.309;-116;-12.442;14.334;-61;14.273;-44;0;14.229;-147
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;09/2024;42.105;0;24.115;0;0;0;66.220;-26.098;-6.058;0;0;-12.988;-45.144;21.076;6.306;2.936;-9.665;-8.269;-62;0;4.309;-4.339;-8.785;12.291;-14;12.277;0;-617;11.660;-1.041
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;09/2024;47.337;0;18.708;0;0;0;66.045;-27.166;-3.910;0;0;-11.603;-42.680;23.366;5.504;1.563;-10.899;-8.968;-114;0;3.084;-7.092;-16.922;6.444;494;6.937;-414;-1.383;5.141;-2
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA - SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;b3S;S4;I;2;SANTIAGO;RS;09/2024;44.688;0;21.300;0;0;19;66.008;-14.609;-11.329;0;0;-25.751;-51.689;14.319;10.235;1.981;-9.666;-8.955;-61;0;3.733;-8.583;-11.315;3.004;-4;2.999;-168;-657;2.175;0
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;S4;I;2;BELO HORIZONTE;MG;09/2024;58.677;0;6.258;357;142;0;65.434;-28.763;0;0;0;-7.134;-35.897;29.537;440;1.120;-3.674;-22.555;-1.879;0;3.140;-1.746;-25.153;4.384;386;4.771;-2.153;0;2.617;0
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;09/2024;32.588;0;32.774;0;0;0;65.362;-32.649;-3.107;0;0;-2.354;-38.110;27.253;5.861;1.382;-11.057;-2.642;-178;0;2.409;-3.507;-7.733;19.520;-10.709;8.811;-225;-1.657;6.930;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;09/2024;51.105;0;13.155;0;0;758;65.018;-18.273;-8.456;0;0;-8.487;-35.215;29.803;7.800;3.703;-12.942;-6.361;-83;0;2.586;-7.492;-12.788;17.014;-232;16.783;-342;-2.085;14.355;0
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;09/2024;37.162;0;27.800;0;0;0;64.962;-19.982;-7.977;0;0;-3.694;-31.653;33.309;6.014;4.787;-7.966;-7.655;-251;0;3.477;-5.175;-6.769;26.540;51;26.591;-757;-520;25.313;-1.601
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S5;I;2;VITORIA;ES;09/2024;63.728;0;1.177;0;0;0;64.904;-7.867;0;0;0;-28.301;-36.168;28.736;838;3.319;-5.920;-10.246;-2.831;0;259;-1.487;-16.067;12.669;8;12.678;-4.811;-514;7.353;0
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S5;I;2;CURITIBA;PR;09/2024;63.292;0;1.386;0;0;0;64.678;-5.629;0;0;0;-20.626;-26.255;38.423;1.440;0;-6.609;-10.368;-2.316;0;610;-5.127;-22.371;16.051;0;16.051;-6.248;-415;9.388;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;09/2024;43.845;0;20.579;0;0;0;64.424;-27.829;-6.720;0;0;-17.950;-52.499;11.925;5.502;1.467;-6.714;-6.664;-156;0;4.523;-5.245;-7.289;4.636;-174;4.462;-860;0;3.602;-3.438
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;09/2024;42.838;0;21.111;0;0;0;63.949;-30.333;-2.230;0;0;-8.079;-40.642;23.307;5.962;3.528;-10.956;-7.031;-93;0;2.104;-3.459;-9.945;13.362;95;13.457;-205;0;13.252;0
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;S4;I;2;SAO PAULO;SP;09/2024;35.886;0;25.576;0;1.871;0;63.334;-22.050;-18.172;0;0;-121;-40.343;22.991;138;0;-2.819;-2.610;-467;0;6.335;-19.686;-19.109;3.882;213;4.095;-1.751;0;2.344;0
ICBC DO BRASIL BM S.A. - PRUDENCIAL;1000081830;b1;S4;I;2;SAO PAULO;SP;09/2024;22.509;0;38.983;0;1.287;0;62.780;-40.232;-13.250;0;0;-135;-53.617;9.163;26;18;-7.632;-5.271;-391;0;25.573;-23.376;-11.053;-1.889;0;-1.889;-648;0;-2.537;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;09/2024;34.472;0;27.981;0;0;0;62.452;-30.614;-1.057;0;0;-16.116;-47.787;14.665;6.280;2.978;-9.949;-6.126;-109;0;2.946;-4.336;-8.316;6.349;-800;5.548;-554;-53;4.941;-2.318
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;09/2024;8;0;62.279;0;0;0;62.286;-61.879;0;0;0;95;-61.784;503;1;0;-2.664;2.449;0;0;1;-122;-335;168;1;168;0;0;168;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO SICOOB CENTRO - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;09/2024;49.618;0;12.546;0;0;0;62.164;-14.658;-9.478;0;0;-14.045;-38.180;23.984;8.732;796;-13.466;-10.032;-322;0;3.758;-9.975;-20.510;3.474;88;3.562;0;0;3.562;-1.561
COOPERATIVA DE CRÉDITO CREDINTER LTDA. - SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;09/2024;49.607;0;12.469;0;0;0;62.077;-20.633;-6.750;0;0;-22.426;-49.809;12.268;7.147;3.715;-9.815;-8.378;-144;0;4.339;-4.872;-8.009;4.259;-98;4.161;-879;0;3.282;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA RAIZ - CRESOL RAIZ;17343510;b3S;S5;I;2;FREDERICO WESTPHALEN;RS;09/2024;47.115;0;13.472;0;0;808;61.394;-22.285;-13.193;0;0;-8.477;-43.956;17.438;7.496;3.601;-9.725;-6.489;-18;0;1.107;-6.957;-10.984;6.454;127;6.581;0;-240;6.341;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;09/2024;43.689;0;17.412;0;0;0;61.101;-33.083;0;0;0;-6.680;-39.763;21.338;2.531;1.674;-8.154;-13.293;-90;566;400;-253;-16.620;4.719;-286;4.433;-189;0;4.244;0
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;S4;I;2;SAO PAULO;SP;09/2024;23.653;35.684;63;1.215;0;0;60.615;-8.104;-19.840;-27.268;0;-3.015;-58.227;2.388;812;0;-3.472;-2.438;-1.094;0;7.245;-4.463;-3.409;-1.021;-224;-1.245;561;0;-684;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, DENTISTAS, PROFISSIONAIS DA ÁREA DE SAÚDE E DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO LTDA. - UNICRED DO ESTADO DE SÃO PAULO;71884498;b3S;S5;I;2;CAMPINAS;SP;09/2024;41.954;0;18.627;0;0;0;60.582;-27.820;0;0;0;-9.950;-37.770;22.812;1.936;436;-7.428;-8.812;-72;651;237;-2.288;-15.340;7.472;-169;7.303;-214;0;7.089;0
COOPERATIVA DE CRÉDITO UNICRED EVOLUÇÃO LTDA. - UNICRED EVOLUÇÃO;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;09/2024;45.601;0;14.530;0;0;0;60.131;-27.846;-8;0;0;-7.658;-35.512;24.619;3.082;1.468;-8.532;-15.757;-94;1.510;558;-316;-18.081;6.539;-193;6.346;-328;0;6.017;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;09/2024;0;0;59.815;0;0;0;59.815;-56.098;0;0;0;0;-56.098;3.718;0;0;-4.528;36.845;0;-152;373;-36.255;-3.718;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;09/2024;39.800;0;19.984;0;0;0;59.784;-24.520;-1.421;0;0;-12.423;-38.364;21.420;6.825;3.212;-6.220;-7.845;-140;0;4.713;-8.853;-8.308;13.113;59;13.172;0;-947;12.225;-2.992
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;09/2024;41.895;0;17.817;0;0;0;59.712;-22.826;-4.809;0;0;-10.310;-37.946;21.766;5.648;1.257;-8.398;-6.202;-120;0;2.800;-4.004;-9.019;12.748;2;12.749;-495;-1.003;11.251;-1.338
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;09/2024;43.633;0;15.493;0;0;0;59.126;-32.142;0;0;0;-8.926;-41.068;18.058;2.160;1.601;-7.482;-11.120;-66;499;474;-286;-14.219;3.840;84;3.924;-201;0;3.724;0
LEBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;S5;I;2;ELDORADO;RS;09/2024;54.337;0;4.232;0;0;0;58.570;-17.982;0;0;0;-20.825;-38.807;19.763;0;161;-1.491;-15.032;-573;0;0;-621;-17.556;2.206;606;2.812;-2.820;0;-8;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES;5276770;b3S;S5;I;2;REALEZA;PR;09/2024;51.694;0;6.568;0;0;301;58.563;-12.768;-12.564;0;0;-6.407;-31.740;26.824;7.661;2.435;-10.049;-7.282;-99;0;1.836;-5.371;-10.869;15.954;71;16.025;-580;-2.076;13.369;0
COOPERATIVA DE CRÉDITO EVOLUA;10311218;b3S;S5;I;2;FRANCISCO BELTRAO;PR;09/2024;53.701;0;4.749;0;0;0;58.450;-8.914;-15.702;0;0;-22.134;-46.751;11.699;7.656;2.948;-8.109;-9.983;-36;0;53;-4.910;-12.381;-682;146;-536;0;0;-536;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;I;2;SINOP;MT;09/2024;49.150;0;9.270;0;0;0;58.420;-16.170;-7.478;0;0;-17.642;-41.290;17.130;6.345;2.521;-9.141;-10.170;-144;0;5.493;-7.660;-12.756;4.373;496;4.870;-546;0;4.323;0
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;S4;I;1;VITORIA;ES;09/2024;26.482;0;31.780;0;0;0;58.262;-3.251;-18.364;0;0;-2.934;-24.549;33.713;6.750;2.258;-13.048;-4.628;-1.677;0;539;-1.388;-11.194;22.519;584;23.104;-6.971;0;16.133;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;09/2024;34.616;0;23.574;0;0;1;58.192;-19.367;-5.040;0;0;-8.790;-33.197;24.995;10.603;2.466;-11.187;-9.369;-78;0;2.075;-7.460;-12.949;12.046;-32;12.014;-367;-2.277;9.369;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;09/2024;34.486;0;23.656;0;0;0;58.142;-26.874;-6.543;0;0;-8.034;-41.451;16.691;4.127;353;-8.197;-4.443;-121;0;2.452;-3.374;-9.203;7.488;451;7.939;-408;-744;6.787;-1.058
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;09/2024;44.907;0;12.875;0;0;0;57.783;-21.248;-3.742;0;0;-14.728;-39.718;18.065;5.745;821;-6.941;-6.109;-328;0;2.159;-3.943;-8.598;9.467;7;9.473;-132;0;9.341;0
COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;09/2024;48.187;0;9.549;0;0;1;57.737;-11.568;-10.461;0;0;-13.865;-35.894;21.843;9.744;3.013;-14.239;-11.627;-464;0;3.222;-7.167;-17.517;4.326;66;4.392;0;0;4.392;-2.297
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;09/2024;31.503;0;25.583;0;0;0;57.086;-24.618;-1.735;0;0;-8.218;-34.571;22.515;6.768;4.391;-12.747;-10.509;-198;0;2.539;-5.013;-14.767;7.747;18;7.765;-163;-431;7.171;-2.519
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA UNIÃO - CRESOL UNIÃO;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;09/2024;50.882;0;5.573;0;0;107;56.563;-14.223;-12.767;0;0;-16.736;-43.726;12.837;6.125;1.577;-7.041;-4.497;-19;0;1.402;-3.945;-6.397;6.439;-305;6.135;-201;-1.807;4.127;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO RIO GRANDE DO NORTE - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S4;I;2;NATAL;RN;09/2024;34.547;0;21.963;0;0;0;56.510;-20.759;0;0;0;-7.972;-28.731;27.779;8.842;155;-9.338;-6.173;-57;0;4.956;-8.762;-10.377;17.402;9;17.411;0;0;17.411;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;09/2024;40.984;0;14.983;0;0;0;55.966;-17.272;-7.534;0;0;-30.420;-55.226;740;7.621;2.752;-11.653;-11.965;-377;0;6.150;-22.475;-29.947;-29.207;643;-28.565;-332;0;-28.896;0
COOPERATIVA DE CRÉDITO SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;09/2024;39.184;0;16.635;0;0;0;55.820;-21.767;-3.408;0;0;-9.443;-34.618;21.202;5.648;4.096;-10.568;-9.350;-163;0;3.691;-6.121;-12.765;8.437;143;8.579;-128;0;8.452;0
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;I;2;ITAJAI;SC;09/2024;49.185;0;6.448;0;0;94;55.727;-13.452;-4.270;0;0;-20.083;-37.804;17.923;7.097;4.009;-8.533;-10.937;-39;0;232;-4.373;-12.544;5.379;-29;5.349;0;-1.471;3.878;0
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;09/2024;34.796;0;20.842;0;0;0;55.637;-22.631;-3.347;0;0;-10.699;-36.678;18.960;4.609;259;-8.660;-6.149;-93;0;3.360;-3.798;-10.472;8.487;1;8.487;-76;-334;8.076;-761
VIA CERTA CFI - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;09/2024;51.696;0;3.751;0;0;0;55.448;-12.390;0;0;0;-15.065;-27.455;27.993;1.733;6.191;-4.123;-21.205;-2.586;0;763;-1.452;-20.679;7.314;0;7.314;-2.917;0;4.397;0
COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE;73443863;b3S;S5;I;2;BLUMENAU;SC;09/2024;37.795;0;17.396;0;0;0;55.191;-31.756;0;0;0;-6.270;-38.026;17.165;3.480;1.670;-8.368;-11.989;-99;166;407;-392;-15.125;2.040;134;2.175;-353;0;1.822;0
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;S4;I;1;SALVADOR;BA;09/2024;43.985;0;11.075;0;0;0;55.060;0;-5.795;0;0;-7.414;-13.209;41.851;12.140;0;-17.463;-4.184;-3.269;0;18.036;-13.759;-8.499;33.352;587;33.939;-4.581;-1.422;27.936;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;09/2024;35.541;0;18.541;0;0;0;54.082;-28.507;-31;0;0;-14.312;-42.849;11.232;3.875;1.825;-6.024;-4.942;-94;0;2.016;-3.301;-6.646;4.587;20;4.607;-484;0;4.123;-930
CARUANA SCFI - PRUDENCIAL;1000083591;n1;S4;I;2;SAO PAULO;SP;09/2024;51.979;0;1.828;0;0;0;53.807;-29.037;0;0;0;-967;-30.004;23.803;3.405;29;-3.168;-11.856;-1.778;0;386;-645;-13.628;10.175;-154;10.022;-4.273;0;5.749;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO - CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;09/2024;42.527;0;10.810;0;0;96;53.434;-18.357;-9.695;0;0;-7.105;-35.157;18.277;9.818;1.574;-8.418;-5.889;-216;0;2.551;-4.716;-5.295;12.981;-108;12.874;-1.352;-1.469;10.052;0
CORA SCFI - PRUDENCIAL;1000085317;n1;S5;I;2;SAO PAULO;SP;09/2024;4.776;0;48.112;0;0;0;52.887;0;-77;0;0;-7.017;-7.094;45.794;6.088;2.472;-20.959;-28.124;0;0;440;-7.847;-47.930;-2.136;-217;-2.352;0;0;-2.352;0
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S5;I;2;BIGUACU;SC;09/2024;52.413;0;168;0;0;0;52.580;-3.529;0;0;0;-18.136;-21.666;30.915;659;0;-3.146;-12.473;-1.938;0;7;-602;-17.493;13.422;-4;13.418;-5.254;0;8.164;0
CREDIARE CFI - PRUDENCIAL;1000085427;n1;S4;C;2;FARROUPILHA;RS;09/2024;51.518;0;664;0;0;0;52.183;-17.128;0;0;0;-18.068;-35.196;16.987;4.382;1.854;-3.130;-19.910;-2.208;0;293;-1.199;-19.919;-2.932;679;-2.253;349;0;-1.903;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE;2663426;b3S;S5;I;2;CONSTANTINA;RS;09/2024;40.489;0;11.347;0;0;290;52.126;-15.867;-15.914;0;0;-10.651;-42.433;9.693;8.344;493;-6.107;-4.295;-5;0;923;-4.306;-4.952;4.740;-59;4.682;0;0;4.682;0
BANCO RIBEIRÃO PRETO - PRUDENCIAL;1000084349;b1;S4;I;2;RIBEIRAO PRETO;SP;09/2024;29.854;0;21.351;682;0;0;51.888;-31.430;-6.153;0;0;-1.450;-39.033;12.855;810;43;-3.244;-3.809;-1.025;948;824;0;-5.453;7.402;731;8.133;-2.941;-849;4.343;0
SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ;72257793;b3S;S4;I;2;FORTALEZA;CE;09/2024;30.276;0;21.384;0;0;0;51.660;-22.427;-708;0;0;-7.527;-30.662;20.998;7.035;1.949;-9.514;-8.441;-41;0;1.891;-5.683;-12.804;8.194;-84;8.110;-70;-316;7.724;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;09/2024;45.550;0;5.543;0;0;45;51.138;-10.289;-8.164;0;0;-15.223;-33.677;17.462;7.362;3.021;-8.563;-11.245;-69;0;212;-3.459;-12.741;4.721;-34;4.687;0;-891;3.797;0
COOPERATIVA DE CRÉDITO COOPERAÇÃO - SICREDI COOPERAÇÃO;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;09/2024;31.958;0;18.368;0;0;8;50.334;-13.642;-6.644;0;0;-7.754;-28.040;22.294;7.391;1.782;-7.954;-6.689;-48;0;1.372;-5.617;-9.764;12.530;0;12.530;-130;-1.393;11.007;0
COOPERATIVA DE CRÉDITO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;09/2024;38.030;0;12.037;0;0;0;50.067;-15.153;-11.086;0;0;-15.978;-42.217;7.849;4.330;2.019;-7.019;-4.061;-164;0;2.458;-4.665;-7.101;749;-21.791;-21.042;-90;-325;-21.457;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES;1060307;b3S;S5;I;2;RAUL SOARES;MG;09/2024;30.531;0;19.518;0;0;0;50.049;-20.764;-3.407;0;0;-8.471;-32.642;17.407;7.770;2.119;-8.896;-9.111;-353;0;2.199;-4.554;-10.827;6.580;-44;6.535;-226;-663;5.646;-1.740
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;09/2024;10.201;0;39.482;0;0;0;49.682;-44.598;0;0;0;-2.372;-46.970;2.713;17;1;-10.115;-9.349;0;0;19.779;-2;330;3.043;-10;3.033;0;0;3.033;-3.647
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;09/2024;38.256;0;11.336;0;0;0;49.591;-21.969;-4.056;0;0;-3.341;-29.366;20.225;4.294;776;-7.827;-5.709;-123;0;1.722;-2.768;-9.635;10.590;83;10.673;-594;-474;9.605;-2.080
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;09/2024;37.037;0;12.475;0;0;0;49.512;-18.437;-371;0;0;-9.678;-28.485;21.027;3.447;1.952;-3.994;-4.904;-22;0;2.812;-3.214;-3.923;17.104;12;17.117;-88;-134;16.895;-1.988
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;S4;I;2;CAXIAS DO SUL;RS;09/2024;48.251;0;1.245;0;0;0;49.496;-1.122;-26.078;0;0;-87;-27.287;22.209;21;623;-4.512;-1.602;-1.094;0;545;-762;-6.781;15.428;258;15.686;-7.140;0;8.546;0
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;09/2024;33.557;0;15.822;0;0;0;49.379;-19.036;-2.746;0;0;-8.201;-29.982;19.397;4.656;4.525;-10.719;-8.940;-46;0;1.928;-5.479;-14.075;5.322;-109;5.213;0;-613;4.600;-1.854
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3222753;b3S;S5;I;2;ARIQUEMES;RO;09/2024;41.283;0;7.739;0;0;0;49.022;-13.272;-1.212;0;0;-8.610;-23.094;25.928;2.250;58;-7.013;-10.724;0;1.050;1.040;-86;-13.426;12.502;94;12.596;-13;0;12.583;-6.288
QISTA S.A. CFI - PRUDENCIAL;1000085506;n1;S4;C;2;SAO PAULO;SP;09/2024;42.804;0;5.878;0;0;0;48.682;-16.780;0;0;0;-801;-17.581;31.101;0;1.293;-103;-4.241;-1.632;0;215;-18.437;-22.906;8.195;-48;8.147;-2.947;0;5.200;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE;88530142;b3S;S4;I;2;BAGE;RS;09/2024;31.703;0;16.891;0;0;41;48.635;-13.315;-7.989;0;0;-8.594;-29.899;18.736;6.465;1.496;-6.144;-6.364;-66;0;2.905;-6.370;-8.078;10.658;-26;10.632;-203;-1.051;9.378;0
CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;09/2024;42.594;0;5.835;0;0;0;48.429;-13.218;-1.865;0;0;-9.430;-24.513;23.915;4.169;56;-10.447;-13.030;0;772;1.602;-217;-17.095;6.820;330;7.150;-31;0;7.119;-2.936
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;09/2024;32.293;0;15.686;0;0;0;47.978;-13.844;-7.541;0;0;-8.238;-29.623;18.355;5.163;2.427;-8.043;-5.202;-151;0;3.715;-4.905;-6.997;11.358;-2;11.356;-779;-574;10.004;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO;7026923;b3S;S5;I;2;UMUARAMA;PR;09/2024;33.987;0;13.731;0;0;0;47.718;-16.628;-4.131;0;0;-7.725;-28.484;19.234;4.686;4.955;-9.106;-8.309;-107;0;2.233;-6.148;-11.795;7.440;3;7.443;-73;0;7.370;-1.308
