Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;03/2024;3.669.750;6.177;1.081.518;408.971;42.211;71.068;5.279.695;-2.991.486;-253.041;-4.264;0;-671.190;-3.919.980;1.359.715;148.181;262.122;-388.121;-542.380;-131.769;124.617;161.154;-613.949;-980.145;379.570;-7.985;371.585;54.686;-90.777;335.494;0
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;03/2024;842.335;1.778;3.071.298;575.403;0;443.468;4.934.282;-1.817.799;-1.707.084;-1.687;-290.420;-83.025;-3.900.015;1.034.267;369.676;9.207;-418.875;-344.196;-79.296;0;557.595;-156.932;-62.822;971.445;2.564;974.009;-299.237;-47.382;627.390;0
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;03/2024;2.268.817;2.081;1.296.083;28.930;54.342;295.078;3.945.330;-2.153.851;-230.367;-1.093;0;-107.879;-2.493.190;1.452.140;259.612;181.163;-543.910;-496.036;-123.075;66.519;124.868;-643.921;-1.174.779;277.361;-1.579;275.782;-29.439;-58.956;187.387;0
BCO COOPERATIVO SICREDI - PRUDENCIAL;1000080745;b1;S2;C;2;PORTO ALEGRE;RS;03/2024;2.341.133;0;1.272.660;-3.826;51.029;92.967;3.753.962;-2.561.757;-689.641;0;0;-1.734;-3.253.132;500.830;120.564;1.281;-27.189;-418.697;-46.377;-255;95.571;-134.035;-409.137;91.694;0;91.694;-38.125;-3.988;49.581;0
BANCO C6 - PRUDENCIAL;1000084844;b1;S3;C;2;SAO PAULO;SP;03/2024;2.845.199;0;831.202;-48.558;54.721;26.035;3.708.599;-1.834.440;-652;0;0;-513.195;-2.348.287;1.360.312;326.968;35.147;-196.419;-503.693;-89.735;10.105;126.249;-528.778;-820.157;540.156;-117;540.038;42.270;-141.057;441.252;0
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;03/2024;1.877.800;438.691;646.755;256.229;69.150;24.275;3.312.900;-1.598.864;-239.730;-322.443;0;-308.750;-2.469.788;843.112;72.136;40.750;-197.071;-267.521;-74.275;10.059;386.546;-209.215;-238.591;604.521;3.014;607.535;-174.136;-65.431;367.968;0
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;03/2024;1.209.218;0;1.766.111;1.800;7.186;41.814;3.026.128;-2.551.578;-112.757;0;0;-46.584;-2.710.919;315.209;321.849;27;-90.924;-202.802;-65.174;28.191;161.720;-180.162;-27.274;287.935;-503;287.431;-110.731;-7.224;169.477;0
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;03/2024;44.108;0;2.265.956;-6.977;287.527;405.327;2.995.941;-1.019.744;-1.647.126;0;0;-14.217;-2.681.087;314.854;273.734;924;-374.359;-163.631;-40.257;0;362.688;-28.441;30.659;345.513;0;345.513;-42.945;-8.337;294.231;0
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;03/2024;1.962.498;0;334.009;-87.174;19.835;0;2.229.167;-991.982;-18.621;0;0;-373.117;-1.383.719;845.448;21.422;17.793;-91.873;-506.505;-46.616;45.220;189.274;-362.889;-734.172;111.276;615;111.891;50.684;-68.196;94.379;0
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;03/2024;900.613;0;797.746;210.302;23.049;0;1.931.710;-996.681;-634.451;0;0;-33.872;-1.665.003;266.707;100.886;7.991;-128.486;-83.421;-36.231;0;186.491;-29.491;17.740;284.447;4.682;289.129;-3.232;-59.380;226.517;0
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;C;1;FORTALEZA;CE;03/2024;647.898;0;1.225.575;10.126;23.733;7.950;1.915.282;-411.706;-554.806;0;0;-85.469;-1.051.980;863.302;851.222;29.669;-679.908;-533.439;-133.358;0;960.229;-412.110;82.304;945.606;-827;944.779;-410.491;-30.263;504.025;0
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;03/2024;1.626.122;0;239.308;0;408;12.856;1.878.694;-963.519;-7.562;0;0;-359.481;-1.330.562;548.133;77.479;49.187;-308.533;-277.282;-61.694;16.595;53.471;-187.049;-637.825;-89.693;-4.953;-94.646;53.292;-1.556;-42.909;0
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;03/2024;1.268.400;0;510.464;40.963;55;0;1.819.880;-814.430;-508;0;0;-60.213;-875.151;944.729;362.468;19.037;-270.591;-398.069;-68.678;679;63.961;-200.208;-491.401;453.328;1.329;454.657;-188.686;-60.368;205.602;0
BANCO MASTER - PRUDENCIAL;1000080367;b1;S3;C;2;RIO DE JANEIRO;RJ;03/2024;1.299.164;0;367.109;489;39.288;45.599;1.751.650;-1.109.662;0;0;0;-233.825;-1.343.486;408.163;24.494;1.104;-61.099;-314.493;-31.640;15.747;143.165;-63.483;-286.205;121.959;78;122.036;-38.715;-23.836;59.485;0
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;03/2024;1.163.492;0;365.163;116.342;36.051;0;1.681.048;-261.860;-1.006.395;0;0;-86.044;-1.354.298;326.751;26.462;362;-81.256;-69.573;-17.227;0;7.982;-9.825;-143.075;183.676;1.225;184.901;-43.762;-5.094;136.045;0
INTER - PRUDENCIAL;1000080996;b1;S3;C;2;BELO HORIZONTE;MG;03/2024;1.080.186;0;567.696;1.680;28.947;0;1.678.510;-761.788;-1.491;0;0;-533.102;-1.296.382;382.128;286.738;20.418;-153.038;-412.068;-58.135;33.733;138.316;-181.434;-325.471;56.657;-6.306;50.352;23.262;0;73.614;0
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;03/2024;1.610.770;6.164;58.943;-29.165;0;0;1.646.711;-975.914;-132.307;-4.406;0;-329.396;-1.442.023;204.689;42.325;60.343;-1.461;-81.919;-46.925;0;181.320;-282.544;-128.862;75.827;11.468;87.294;-44.355;0;42.940;0
AGIBANK - PRUDENCIAL;1000083694;b1;S3;C;2;CAMPINAS;SP;03/2024;1.431.591;0;124.219;10.222;0;0;1.566.032;-611.612;0;0;0;-239.188;-850.801;715.231;6.965;32.804;-30.481;-522.746;-48.942;99.808;12.347;-10.813;-461.059;254.173;87;254.260;-36.869;-2.329;215.062;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;03/2024;1.284.559;0;88.417;25.031;15;509;1.398.531;-436.746;-30;0;0;-116.051;-552.826;845.705;18.230;55.966;-139.099;-235.983;-52.107;48.445;76.468;-384.343;-612.424;233.281;115;233.396;-52.494;-15.053;165.849;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;2;SAO PAULO;SP;03/2024;1.260.421;0;26.079;0;0;0;1.286.499;-102.853;0;0;0;-793.169;-896.022;390.477;251.344;170.353;-57.231;-314.646;-71.331;40.151;25.360;-220.068;-176.067;214.410;26;214.436;-79.440;0;134.997;0
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;03/2024;390.037;0;809.753;0;0;15.979;1.215.769;-887.669;-1.744;0;0;-66.795;-956.207;259.562;33.349;46.392;-109.049;-113.874;-22.707;15.067;19.087;-30.044;-161.779;97.782;-182;97.600;-21.914;-7.399;68.287;0
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;03/2024;204.416;0;467.733;493.540;0;0;1.165.689;-325.361;-434.354;0;-9.268;-7.255;-776.238;389.450;90.106;510;-201.322;-130.619;-18.419;1.031;143.248;-207.777;-323.243;66.208;-6;66.201;-17.382;-14.871;33.948;0
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;03/2024;630.009;0;489.463;0;2.213;0;1.121.685;-262.627;-475.299;0;0;-294.126;-1.032.052;89.633;137.864;51.694;-182.230;-90.727;-38.524;0;518.929;-224.735;172.270;261.903;177;262.080;-55.309;0;206.772;0
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;03/2024;62.868;0;587.226;17.129;105.822;339.150;1.112.195;-328.230;-46.716;0;0;8.369;-366.577;745.617;240.523;2.892;-399.377;-85.382;-30.309;0;147.841;-260.565;-384.377;361.241;0;361.241;-131.902;0;229.339;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;03/2024;888.378;23.795;25.739;-373;0;0;937.539;-411.818;-235.405;-20.294;0;-363.563;-1.031.080;-93.541;1.644;57;-15.611;-27.118;-14.224;0;42.697;-6.192;-18.747;-112.289;-355;-112.644;52.661;-1.519;-61.502;0
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;3;SALVADOR;BA;03/2024;488.370;0;272.913;71.757;70.354;0;903.394;-706.892;-270.294;0;0;-6.503;-983.689;-80.295;45.085;9.815;-56.052;-27.342;-11.492;0;514.548;-250.209;224.353;144.058;-1.165;142.893;-62.260;-9.498;71.134;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;03/2024;719.766;0;72.843;0;2.703;8.200;803.512;-266.585;-3.256;0;0;-87.037;-356.878;446.634;12.350;41.383;-165.353;-139.502;-29.807;0;11.884;-8.652;-277.698;168.936;-464;168.472;-73.156;-20.003;75.314;0
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;03/2024;162.043;0;127.262;507.241;0;0;796.546;-95.610;-636.574;0;-1.686;756;-733.114;63.432;112.984;0;-225.995;-79.618;-36.967;-19.343;624.238;-86.145;289.153;352.585;-570;352.015;-105.828;-6.667;239.519;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;03/2024;678.842;0;96.410;0;0;0;775.252;-5.266;0;0;-79;-181.210;-186.555;588.697;9.725;10.451;-32.308;-443.534;-50.613;0;214.231;-141.511;-433.559;155.138;-11;155.127;-15.730;-7.267;132.130;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S3;C;2;SAO PAULO;SP;03/2024;750.677;0;14.364;-15.397;0;0;749.644;-118.179;0;0;0;-465.434;-583.613;166.031;469.852;100.492;-41.361;-239.059;-93.174;4.728;34.773;-198.797;37.455;203.487;184;203.671;-58.742;-21.499;123.430;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO BERNARDO DO CAMPO;SP;03/2024;669.056;5.759;14.510;-1.417;0;0;687.908;-296.987;-187.173;-4.493;0;-67.786;-556.439;131.470;0;3.292;-24.769;-39.243;-9.873;0;21.016;-21.286;-70.863;60.607;-28.546;32.061;-7.969;0;24.093;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;03/2024;656.305;0;19.065;0;0;0;675.370;-129.761;-334.375;0;0;-106.366;-570.502;104.868;4.016;170;-14.795;-11.678;-10.617;0;1.353;-1.127;-32.678;72.190;1.156;73.347;-30.521;-2.944;39.881;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S3;I;2;BLUMENAU;SC;03/2024;515.100;0;139.662;0;0;1.507;656.269;-193.307;-14.565;0;0;-226.401;-434.272;221.997;62.834;18.980;-59.022;-116.147;-315;0;2.172;-34.138;-125.636;96.361;551;96.913;-6;-7.077;89.829;0
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;03/2024;285.368;0;229.663;77.139;36.140;0;628.310;-444.153;-2.804;0;0;18.873;-428.084;200.226;4.526;2.080;-30.289;-37.743;-3.598;8.164;63.232;-71.625;-65.253;134.973;4.636;139.609;-30.245;-46.386;62.978;0
MERCADO PAGO IP - PRUDENCIAL;1000084820;n1;S4;C;3;OSASCO;SP;03/2024;417.205;0;177.535;20.500;0;0;615.241;-121.075;-50.634;0;-27.476;-311.423;-510.608;104.633;3.788.692;0;-202.038;-376.102;-512.558;0;188.648;-2.584.828;301.813;406.446;0;406.446;-116.494;0;289.952;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S3;C;3;SAO PAULO;SP;03/2024;0;0;313.534;266.462;20.962;0;600.957;-143.011;-269.026;0;0;-398;-412.436;188.521;13.379;0;-29.976;-10.948;-4.533;0;2.628;-57.163;-86.613;101.908;-6;101.902;-45.458;-649;55.795;0
SOFISA - PRUDENCIAL;1000080271;b1;S3;C;2;SAO PAULO;SP;03/2024;384.771;0;183.563;8.490;21.867;0;598.690;-334.481;-54.034;0;0;-61.581;-450.096;148.594;2.670;21.429;-66.546;-53.504;-13.635;2.742;6.832;-6.038;-106.052;42.542;244;42.786;-3.797;-11.508;27.481;0
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;C;2;PORTO ALEGRE;RS;03/2024;568.111;0;12.150;0;0;0;580.261;-179.299;0;0;0;-13.206;-192.505;387.756;442;35.267;-1.220;-266.547;-20.455;0;2.890;-85.368;-334.991;52.765;0;52.765;-13.105;0;39.660;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S3;I;3;PORTO ALEGRE;RS;03/2024;457.222;126.493;4.803;-16.997;0;0;571.521;-105.725;-202.934;-95.916;0;-111.027;-515.602;55.920;3;1.140;-24.124;-47.045;-11.027;2.990;25.756;-11.300;-63.607;-7.688;0;-7.688;-2.363;0;-10.050;0
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;03/2024;274.212;16.393;162.497;13.739;93.852;4;560.697;-277.660;-194.235;-11.824;0;749;-482.971;77.726;5.883;258;-49.963;-18.553;-2.003;-751;69.449;-69.720;-65.400;12.327;1.034;13.360;-25.311;0;-11.951;0
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;03/2024;493.590;0;66.172;453;0;0;560.215;-2.217;-285.793;0;0;-55.368;-343.378;216.837;2.280;11.671;-61.403;-19.735;-13.659;0;2.327;-9.308;-87.826;129.011;1.195;130.205;-58.495;-4.979;66.732;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;C;3;SAO PAULO;SP;03/2024;503.257;1.856;28.294;23.495;0;0;556.902;-213.441;-74.269;-1.744;0;-43.106;-332.559;224.342;7.517;17.753;-24.335;-86.453;-14.277;4.951;12.537;-20.757;-103.065;121.278;-10.299;110.979;-42.544;-6.670;61.766;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;03/2024;10.503;0;458.647;70.357;0;0;539.507;-187.739;-129.818;0;-88.320;-1.660;-407.537;131.969;146.380;0;-138.746;-48.200;-15.351;0;27.641;-3.407;-31.683;100.287;0;100.287;-28.413;-4;71.870;0
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;03/2024;495.924;1.561;34.735;1.794;0;0;534.014;-182.355;-3.618;-1.467;0;-185.449;-372.888;161.126;10.541;41.559;-56.068;-103.471;-19.618;1.077;7.809;-111.436;-229.608;-68.482;342;-68.140;28.310;0;-39.830;0
VOLVO - PRUDENCIAL;1000080769;b2;S3;C;3;CURITIBA;PR;03/2024;517.382;3.446;9.578;0;0;0;530.407;-52.927;-318.941;-2.888;0;-29.068;-403.824;126.583;39.848;1.494;-17.212;-26.270;-14.323;9.688;5.490;-4.458;-5.741;120.842;220;121.061;-38.158;-1.080;81.824;0
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;03/2024;494.169;16.191;15.846;0;0;0;526.205;-235.738;0;-13.610;0;-38.837;-288.185;238.021;78.513;18.765;-51.014;-113.153;-21.697;7.116;117.995;-26.594;9.931;247.951;4.660;252.612;-94.996;-7.491;150.125;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;03/2024;475.073;0;40.676;0;17;0;515.767;-61.638;0;0;0;-192.717;-254.355;261.412;98.224;40.320;-24.352;-170.672;-33.442;0;22.508;-111.862;-179.276;82.136;328;82.464;-29.419;-12.010;41.036;0
STELLANTIS - PRUDENCIAL;1000087298;b2;S4;C;3;SAO PAULO;SP;03/2024;422.901;0;72.843;797;0;0;496.541;-276.614;0;0;0;-21.293;-297.907;198.634;29.577;18.213;-25.459;-38.271;-14.230;0;3.958;-50.776;-76.989;121.645;-311;121.334;-45.474;-3.073;72.787;0
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;03/2024;2.583;0;-21.769;515.419;0;0;496.233;-131.577;-43.309;0;-663;40;-175.510;320.724;52.884;0;-153.705;-86.454;-20.464;0;207.396;-64.212;-64.554;256.169;0;256.169;-111.499;0;144.671;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S3;I;2;BEBEDOURO;SP;03/2024;270.323;0;225.228;0;0;0;495.551;-221.755;-35.186;0;0;-58.518;-315.459;180.093;20.743;401;-49.993;-37.440;-506;0;14.892;-22.540;-74.444;105.649;-1.293;104.356;-1.306;-3.477;99.574;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S3;I;2;BELO HORIZONTE;MG;03/2024;6.339;0;483.364;0;0;0;489.703;-472.776;-6.804;0;0;-32;-479.612;10.091;88;0;-8.289;-7.054;-4;26.329;14.022;-2.146;22.945;33.036;6;33.041;-18;-502;32.522;-19.094
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;03/2024;450.651;9.069;7.500;0;0;0;467.220;-238.504;-80.043;-7.900;0;-68.275;-394.721;72.499;62.553;3.933;-13.900;-42.350;-7.045;1.299;1.785;-892;5.383;77.882;78;77.960;-31.150;0;46.811;0
MIZUHO - PRUDENCIAL;1000080697;b1;S4;I;3;SAO PAULO;SP;03/2024;29.342;0;250.765;177.629;0;0;457.736;-127.270;-218;0;-156.918;604;-283.802;173.935;10.876;4;-15.245;-13.454;-4.717;117;36.299;-127.273;-113.392;60.542;0;60.542;-26.097;-849;33.597;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;03/2024;1.377;448.102;1.216;0;0;0;450.695;-69.847;0;-355.688;0;-1.260;-426.795;23.900;0;0;0;-12.984;-1.161;0;2.037;-233;-12.340;11.560;105;11.665;-4.469;0;7.196;0
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S4;C;3;SAO PAULO;SP;03/2024;17.252;36.282;153.838;242.893;0;0;450.265;-41.205;-140.132;-26.634;-168.493;594;-375.869;74.395;4.577;19;-44.028;-17.229;-4.381;0;31.506;-30.065;-59.601;14.795;-366;14.429;-13.116;0;1.313;0
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;03/2024;355.879;0;57.440;21.245;0;0;434.564;-86.567;-55.286;0;0;-117.686;-259.539;175.025;446.672;36.128;-11.825;-435.798;-68.108;0;52.475;-16.062;3.483;178.507;1.594;180.101;-66.118;0;113.983;0
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;03/2024;360.251;0;66.755;0;0;0;427.007;-275.497;0;0;0;-39.215;-314.712;112.295;786;76;-21.994;-87.923;-6.600;14.292;16.990;-4.935;-89.308;22.987;-1.367;21.620;-3.141;0;18.480;0
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;03/2024;411.539;0;9.070;0;0;0;420.609;-26.128;0;0;0;-297.958;-324.085;96.524;56.885;99.704;-19.516;-136.163;-27.401;0;3.507;-58.283;-81.266;15.258;-66;15.192;-4.721;0;10.471;0
BANCO HSBC - PRUDENCIAL;1000084741;b1;S3;I;3;SAO PAULO;SP;03/2024;38.745;0;137.237;96.029;146.468;0;418.478;-137.072;-78.549;0;0;-198;-215.818;202.660;18.810;142;-77.577;-33.439;-2.429;0;118.002;-188.226;-164.717;37.943;-10;37.933;-14.533;-5.692;17.707;0
